city,state,key,lat,lng
Lawrenceville,Illinois,LawrencevilleIllinois,38.7263,-87.6874
Walled Lake,Michigan,Walled LakeMichigan,42.538,-83.4786
Laurium,Michigan,LauriumMichigan,47.2351,-88.4382
Sioux Center,Iowa,Sioux CenterIowa,43.0748,-96.1707
Crete,Nebraska,CreteNebraska,40.6255,-96.9575
Yardville,New Jersey,YardvilleNew Jersey,40.1849,-74.6603
Sausalito,California,SausalitoCalifornia,37.858,-122.4932
Nappanee,Indiana,NappaneeIndiana,41.4451,-85.9942
Elsa,Texas,ElsaTexas,26.2969,-97.9937
Keystone Heights,Florida,Keystone HeightsFlorida,29.7812,-82.034
Dade City,Florida,Dade CityFlorida,28.3568,-82.1941
Umatilla,Oregon,UmatillaOregon,45.912,-119.3145
Lower Allen,Pennsylvania,Lower AllenPennsylvania,40.2261,-76.9017
Sanger,Texas,SangerTexas,33.3712,-97.1677
Providence Village,Texas,Providence VillageTexas,33.2363,-96.9611
St. Joseph,Minnesota,St. JosephMinnesota,45.5609,-94.3084
Floresville,Texas,FloresvilleTexas,29.14,-98.163
Berrien Springs,Michigan,Berrien SpringsMichigan,41.9474,-86.3403
Hornsby Bend,Texas,Hornsby BendTexas,30.245,-97.5833
Independence,Ohio,IndependenceOhio,41.378,-81.6385
Lampasas,Texas,LampasasTexas,31.064,-98.1824
Green Hill,Tennessee,Green HillTennessee,36.2349,-86.5733
Ridgefield,Washington,RidgefieldWashington,45.8116,-122.7052
Northridge,Ohio,NorthridgeOhio,39.9971,-83.777
Paintsville,Kentucky,PaintsvilleKentucky,37.8167,-82.8088
St. Martinville,Louisiana,St. MartinvilleLouisiana,30.1263,-91.8319
Jackson,Wisconsin,JacksonWisconsin,43.3244,-88.1668
Collinsville,Virginia,CollinsvilleVirginia,36.7215,-79.9122
Landen,Ohio,LandenOhio,39.3154,-84.2768
Highland Heights,Kentucky,Highland HeightsKentucky,39.0355,-84.4567
Hudson Falls,New York,Hudson FallsNew York,43.3043,-73.5817
Lewisburg,West Virginia,LewisburgWest Virginia,37.8096,-80.4327
Fairview,Georgia,FairviewGeorgia,34.9296,-85.294
Gibsonville,North Carolina,GibsonvilleNorth Carolina,36.0991,-79.5418
Crossett,Arkansas,CrossettArkansas,33.128,-91.9631
Nebraska City,Nebraska,Nebraska CityNebraska,40.6762,-95.8613
Belen,New Mexico,BelenNew Mexico,34.6803,-106.7875
Greenville,New York,GreenvilleNew York,40.9982,-73.8194
Keyport,New Jersey,KeyportNew Jersey,40.4327,-74.2011
Lake Lorraine,Florida,Lake LorraineFlorida,30.4407,-86.5657
Ladera Heights,California,Ladera HeightsCalifornia,33.9972,-118.374
Fort Myers Beach,Florida,Fort Myers BeachFlorida,26.4323,-81.9167
Gunnison,Colorado,GunnisonColorado,38.5455,-106.9226
Meraux,Louisiana,MerauxLouisiana,29.9284,-89.9179
Syracuse,Indiana,SyracuseIndiana,41.4226,-85.7492
Franklin,North Carolina,FranklinNorth Carolina,35.1798,-83.3809
Lihue,Hawaii,LihueHawaii,21.9728,-159.3541
Hillsboro,Illinois,HillsboroIllinois,39.167,-89.4735
Lakes of the Four Seasons,Indiana,Lakes of the Four SeasonsIndiana,41.4074,-87.2203
Lucas Valley-Marinwood,California,Lucas Valley-MarinwoodCalifornia,38.0405,-122.5765
Tappan,New York,TappanNew York,41.0269,-73.952
Rochester,Indiana,RochesterIndiana,41.059,-86.196
Live Oak,Florida,Live OakFlorida,30.2956,-82.9847
Union Grove,Wisconsin,Union GroveWisconsin,42.6863,-88.0495
New Paltz,New York,New PaltzNew York,41.7495,-74.0809
Milton-Freewater,Oregon,Milton-FreewaterOregon,45.9348,-118.3913
Catoosa,Oklahoma,CatoosaOklahoma,36.1832,-95.7663
Wytheville,Virginia,WythevilleVirginia,36.953,-81.0881
Nuevo,California,NuevoCalifornia,33.8011,-117.1415
Stratford,New Jersey,StratfordNew Jersey,39.829,-75.0156
Milliken,Colorado,MillikenColorado,40.3113,-104.8562
University Park,Illinois,University ParkIllinois,41.446,-87.7154
Centerville,South Carolina,CentervilleSouth Carolina,34.5256,-82.7161
Murillo,Texas,MurilloTexas,26.2642,-98.1233
St. Augustine Beach,Florida,St. Augustine BeachFlorida,29.8414,-81.2713
Orange City,Iowa,Orange CityIowa,43.0021,-96.0567
Madison Park,New Jersey,Madison ParkNew Jersey,40.4461,-74.2959
Belle Isle,Florida,Belle IsleFlorida,28.4724,-81.3491
Farr West,Utah,Farr WestUtah,41.3015,-112.0318
Leitchfield,Kentucky,LeitchfieldKentucky,37.4862,-86.2857
Emmitsburg,Maryland,EmmitsburgMaryland,39.7051,-77.3217
Mount Carmel,Illinois,Mount CarmelIllinois,38.4187,-87.7694
Kingston,Rhode Island,KingstonRhode Island,41.4738,-71.5236
Madison,South Dakota,MadisonSouth Dakota,44.0062,-97.1084
Mountainside,New Jersey,MountainsideNew Jersey,40.6811,-74.36
Plumas Lake,California,Plumas LakeCalifornia,38.9924,-121.558
Kiel,Wisconsin,KielWisconsin,43.9167,-88.0266
Ocean City,Maryland,Ocean CityMaryland,38.3998,-75.0716
Sturtevant,Wisconsin,SturtevantWisconsin,42.6995,-87.9019
Sedona,Arizona,SedonaArizona,34.8574,-111.7951
Commerce,Georgia,CommerceGeorgia,34.2127,-83.4729
Adel,Georgia,AdelGeorgia,31.1271,-83.4232
Marion,South Carolina,MarionSouth Carolina,34.1787,-79.3966
Alta Sierra,California,Alta SierraCalifornia,39.1237,-121.0523
Bridge City,Louisiana,Bridge CityLouisiana,29.9321,-90.1594
Trumann,Arkansas,TrumannArkansas,35.6761,-90.5231
Westmere,New York,WestmereNew York,42.6883,-73.8744
Desert Palms,California,Desert PalmsCalifornia,33.779,-116.293
Ashland,Wisconsin,AshlandWisconsin,46.5801,-90.8715
Cottage Grove,Wisconsin,Cottage GroveWisconsin,43.0908,-89.2026
Treasure Island,Florida,Treasure IslandFlorida,27.774,-82.7663
Mendota,Illinois,MendotaIllinois,41.5553,-89.1042
Black Jack,Missouri,Black JackMissouri,38.7993,-90.264
Kentfield,California,KentfieldCalifornia,37.9481,-122.5498
Huron,Ohio,HuronOhio,41.3913,-82.5635
Ben Lomond,California,Ben LomondCalifornia,37.0782,-122.0882
Portage Lakes,Ohio,Portage LakesOhio,41.0034,-81.5347
Nibley,Utah,NibleyUtah,41.6725,-111.8454
Mira Monte,California,Mira MonteCalifornia,34.4284,-119.2853
Barnesville,Georgia,BarnesvilleGeorgia,33.0508,-84.1527
Sandston,Virginia,SandstonVirginia,37.512,-77.3149
Allendale,New Jersey,AllendaleNew Jersey,41.0333,-74.1333
Whitinsville,Massachusetts,WhitinsvilleMassachusetts,42.1146,-71.6688
Thermalito,California,ThermalitoCalifornia,39.4909,-121.615
Mechanicstown,New York,MechanicstownNew York,41.4472,-74.3914
King,North Carolina,KingNorth Carolina,36.2767,-80.3561
Valley Park,Missouri,Valley ParkMissouri,38.5513,-90.4924
Chestertown,Maryland,ChestertownMaryland,39.2195,-76.071
Whitemarsh Island,Georgia,Whitemarsh IslandGeorgia,32.0304,-81.0109
Farmington,Arkansas,FarmingtonArkansas,36.037,-94.2537
Welcome,South Carolina,WelcomeSouth Carolina,34.8204,-82.46
Milford,Ohio,MilfordOhio,39.17,-84.281
Columbia Falls,Montana,Columbia FallsMontana,48.3708,-114.1903
Brier,Washington,BrierWashington,47.7922,-122.2734
Whitmore Lake,Michigan,Whitmore LakeMichigan,42.4235,-83.7524
North Patchogue,New York,North PatchogueNew York,40.7833,-73.0234
Rumson,New Jersey,RumsonNew Jersey,40.3626,-74.0046
Sturgis,South Dakota,SturgisSouth Dakota,44.411,-103.4976
Old Greenwich,Connecticut,Old GreenwichConnecticut,41.0253,-73.5692
Mead,Washington,MeadWashington,47.7795,-117.35
Linwood,New Jersey,LinwoodNew Jersey,39.3435,-74.5708
Perry,Florida,PerryFlorida,30.109,-83.5821
Lutherville,Maryland,LuthervilleMaryland,39.424,-76.6177
Lovejoy,Georgia,LovejoyGeorgia,33.4426,-84.3176
Kaufman,Texas,KaufmanTexas,32.5769,-96.316
Seward,Nebraska,SewardNebraska,40.9094,-97.0962
Roaring Spring,Pennsylvania,Roaring SpringPennsylvania,40.3348,-78.3959
Greenbrier,Tennessee,GreenbrierTennessee,36.4239,-86.7976
Cos Cob,Connecticut,Cos CobConnecticut,41.0513,-73.5931
Atkinson,New Hampshire,AtkinsonNew Hampshire,42.837,-71.1605
Mexia,Texas,MexiaTexas,31.6809,-96.4833
McCordsville,Indiana,McCordsvilleIndiana,39.8967,-85.9208
Beacon Square,Florida,Beacon SquareFlorida,28.2118,-82.7504
Makawao,Hawaii,MakawaoHawaii,20.848,-156.319
Cochituate,Massachusetts,CochituateMassachusetts,42.329,-71.3576
Clover Creek,Washington,Clover CreekWashington,47.1404,-122.3827
Russellville,Kentucky,RussellvilleKentucky,36.8394,-86.895
North Bend,Washington,North BendWashington,47.4898,-121.7738
Kingsland,Texas,KingslandTexas,30.6651,-98.4545
Mount Vernon,Indiana,Mount VernonIndiana,37.9364,-87.8955
Bath,New York,BathNew York,42.3363,-77.318
Litchfield,Illinois,LitchfieldIllinois,39.1963,-89.6288
Loomis,California,LoomisCalifornia,38.8093,-121.1955
Mount Ivy,New York,Mount IvyNew York,41.1926,-74.0297
Roslyn Heights,New York,Roslyn HeightsNew York,40.7787,-73.6396
Village St. George,Louisiana,Village St. GeorgeLouisiana,30.3598,-91.0672
Cortland,Ohio,CortlandOhio,41.332,-80.7195
Lake Mills,Wisconsin,Lake MillsWisconsin,43.0774,-88.9055
Fircrest,Washington,FircrestWashington,47.2308,-122.5157
Hondo,Texas,HondoTexas,29.3532,-99.1621
Kimberly,Wisconsin,KimberlyWisconsin,44.267,-88.3377
East Shoreham,New York,East ShorehamNew York,40.946,-72.8812
Byron,Illinois,ByronIllinois,42.1273,-89.2622
Barrington,New Jersey,BarringtonNew Jersey,39.8689,-75.0514
Colusa,California,ColusaCalifornia,39.2049,-122.0096
Parkville,Pennsylvania,ParkvillePennsylvania,39.786,-76.9685
Fort Meade,Florida,Fort MeadeFlorida,27.7645,-81.8058
Roeland Park,Kansas,Roeland ParkKansas,39.0358,-94.6374
Inniswold,Louisiana,InniswoldLouisiana,30.3982,-91.071
Bayville,New York,BayvilleNew York,40.9077,-73.5603
Twin Lakes,Colorado,Twin LakesColorado,39.8229,-105.0036
Taylor Mill,Kentucky,Taylor MillKentucky,39.0092,-84.4988
Maple Glen,Pennsylvania,Maple GlenPennsylvania,40.1778,-75.1793
Crozet,Virginia,CrozetVirginia,38.0645,-78.6962
Plain City,Utah,Plain CityUtah,41.307,-112.0877
Youngtown,Arizona,YoungtownArizona,33.5846,-112.3047
Homeacre-Lyndora,Pennsylvania,Homeacre-LyndoraPennsylvania,40.8721,-79.9211
Blairsville,Pennsylvania,BlairsvillePennsylvania,40.4325,-79.2599
Enoch,Utah,EnochUtah,37.7663,-113.0431
Creswell,Oregon,CreswellOregon,43.9212,-123.016
Merrimac,Massachusetts,MerrimacMassachusetts,42.8386,-71.0119
Byron Center,Michigan,Byron CenterMichigan,42.8121,-85.7279
Junction City,Oregon,Junction CityOregon,44.2069,-123.2102
Brook Highland,Alabama,Brook HighlandAlabama,33.4359,-86.6849
Winthrop Harbor,Illinois,Winthrop HarborIllinois,42.4805,-87.8293
Washington,Iowa,WashingtonIowa,41.2982,-91.6928
North Syracuse,New York,North SyracuseNew York,43.1339,-76.1306
Bee Cave,Texas,Bee CaveTexas,30.3084,-97.9629
Greenville,Illinois,GreenvilleIllinois,38.8866,-89.3893
Ephraim,Utah,EphraimUtah,39.3564,-111.5848
Osprey,Florida,OspreyFlorida,27.1914,-82.48
Red Hook,New York,Red HookNew York,41.9959,-73.8769
Camp Swift,Texas,Camp SwiftTexas,30.1885,-97.2933
North Caldwell,New Jersey,North CaldwellNew Jersey,40.8629,-74.2576
Edinboro,Pennsylvania,EdinboroPennsylvania,41.8762,-80.1247
Huntertown,Indiana,HuntertownIndiana,41.2157,-85.1715
Interlaken,California,InterlakenCalifornia,36.9505,-121.7363
Bremen,Georgia,BremenGeorgia,33.7086,-85.1498
Ambridge,Pennsylvania,AmbridgePennsylvania,40.5922,-80.2264
Hamilton,Montana,HamiltonMontana,46.2527,-114.1598
Barberton,Washington,BarbertonWashington,45.7136,-122.6114
Glendive,Montana,GlendiveMontana,47.1102,-104.7069
Portage,Pennsylvania,PortagePennsylvania,40.3868,-78.6746
Plaquemine,Louisiana,PlaquemineLouisiana,30.2834,-91.2429
Myers Corner,New York,Myers CornerNew York,41.5947,-73.8744
Locust Grove,Georgia,Locust GroveGeorgia,33.3436,-84.1066
Nevada,Iowa,NevadaIowa,42.0186,-93.4635
Gleneagle,Colorado,GleneagleColorado,39.0453,-104.8288
Groveland,Massachusetts,GrovelandMassachusetts,42.752,-71.0149
Stickney,Illinois,StickneyIllinois,41.8183,-87.773
Aquia Harbour,Virginia,Aquia HarbourVirginia,38.4597,-77.3806
Stevensville,Maryland,StevensvilleMaryland,38.9745,-76.3184
Roosevelt,Utah,RooseveltUtah,40.2925,-110.0094
South Hill,New York,South HillNew York,42.4113,-76.4883
Columbia,Mississippi,ColumbiaMississippi,31.2564,-89.8266
Selma,North Carolina,SelmaNorth Carolina,35.5436,-78.2955
Ellettsville,Indiana,EllettsvilleIndiana,39.2324,-86.6233
Columbus,Wisconsin,ColumbusWisconsin,43.3354,-89.03
Church Hill,Tennessee,Church HillTennessee,36.5204,-82.7151
Fox Point,Wisconsin,Fox PointWisconsin,43.1581,-87.9013
Laurence Harbor,New Jersey,Laurence HarborNew Jersey,40.4489,-74.2495
South Patrick Shores,Florida,South Patrick ShoresFlorida,28.202,-80.6137
Silver Lake,North Carolina,Silver LakeNorth Carolina,34.1408,-77.909
Canton,New York,CantonNew York,44.6,-75.1703
Martins Ferry,Ohio,Martins FerryOhio,40.1014,-80.7253
Taneytown,Maryland,TaneytownMaryland,39.657,-77.1683
Loudoun Valley Estates,Virginia,Loudoun Valley EstatesVirginia,38.9801,-77.5082
Normandy Park,Washington,Normandy ParkWashington,47.4344,-122.3436
Cherry Hills Village,Colorado,Cherry Hills VillageColorado,39.6375,-104.9481
Rupert,Idaho,RupertIdaho,42.6189,-113.674
Cushing,Oklahoma,CushingOklahoma,35.9797,-96.7603
Montevallo,Alabama,MontevalloAlabama,33.1254,-86.8482
Spring Hill,Kansas,Spring HillKansas,38.7565,-94.82
Monticello,Kentucky,MonticelloKentucky,36.8404,-84.8506
Beaver Dam,Kentucky,Beaver DamKentucky,37.4044,-86.8745
Penn Estates,Pennsylvania,Penn EstatesPennsylvania,41.0346,-75.2417
Sidney,Montana,SidneyMontana,47.7152,-104.168
Union,Ohio,UnionOhio,39.909,-84.2897
Green Knoll,New Jersey,Green KnollNew Jersey,40.6048,-74.615
Mattydale,New York,MattydaleNew York,43.0992,-76.1388
Clairton,Pennsylvania,ClairtonPennsylvania,40.2976,-79.8854
Lacy-Lakeview,Texas,Lacy-LakeviewTexas,31.6292,-97.1052
Amite City,Louisiana,Amite CityLouisiana,30.7323,-90.5133
Lawrence,New York,LawrenceNew York,40.6042,-73.7149
Irvington,New York,IrvingtonNew York,41.0349,-73.8661
Orange Lake,New York,Orange LakeNew York,41.5319,-74.0936
Pembroke Park,Florida,Pembroke ParkFlorida,25.9852,-80.1777
Lemoore Station,California,Lemoore StationCalifornia,36.2633,-119.9049
Belle Plaine,Minnesota,Belle PlaineMinnesota,44.6189,-93.7644
Catasauqua,Pennsylvania,CatasauquaPennsylvania,40.6531,-75.4643
Howland Center,Ohio,Howland CenterOhio,41.2483,-80.7444
Essex,Connecticut,EssexConnecticut,41.3499,-72.4146
Indian River Estates,Florida,Indian River EstatesFlorida,27.3564,-80.2984
East Rochester,New York,East RochesterNew York,43.112,-77.4869
Ironwood,Michigan,IronwoodMichigan,46.4522,-90.1505
Hapeville,Georgia,HapevilleGeorgia,33.6609,-84.4093
International Falls,Minnesota,International FallsMinnesota,48.5884,-93.4083
Cherryville,North Carolina,CherryvilleNorth Carolina,35.3844,-81.3781
Slippery Rock,Pennsylvania,Slippery RockPennsylvania,41.0695,-80.058
Waimanalo,Hawaii,WaimanaloHawaii,21.3421,-157.7303
Savage,Maryland,SavageMaryland,39.1485,-76.8228
Veneta,Oregon,VenetaOregon,44.0471,-123.3514
Abilene,Kansas,AbileneKansas,38.9229,-97.2251
Decatur,Texas,DecaturTexas,33.2269,-97.5886
Hillsboro,Ohio,HillsboroOhio,39.2123,-83.6113
Lexington,Tennessee,LexingtonTennessee,35.6611,-88.3946
Laurel Bay,South Carolina,Laurel BaySouth Carolina,32.4599,-80.7869
Wharton,New Jersey,WhartonNew Jersey,40.8999,-74.5808
Keyser,West Virginia,KeyserWest Virginia,39.4394,-78.9822
Prairie du Chien,Wisconsin,Prairie du ChienWisconsin,43.0434,-91.1383
Granite Falls,Washington,Granite FallsWashington,48.0874,-121.9704
North Riverside,Illinois,North RiversideIllinois,41.8461,-87.8263
Blackwell,Oklahoma,BlackwellOklahoma,36.8011,-97.3009
Rittman,Ohio,RittmanOhio,40.9737,-81.7846
Belmont,Virginia,BelmontVirginia,39.065,-77.4965
Yorketown,New Jersey,YorketownNew Jersey,40.3064,-74.3385
Nitro,West Virginia,NitroWest Virginia,38.4119,-81.8194
Parkwood,Washington,ParkwoodWashington,47.5266,-122.5986
Gypsum,Colorado,GypsumColorado,39.6286,-106.9334
Valley City,North Dakota,Valley CityNorth Dakota,46.9223,-98.0055
Lionville,Pennsylvania,LionvillePennsylvania,40.0524,-75.644
Broadway,Virginia,BroadwayVirginia,38.6082,-78.8017
Plattsmouth,Nebraska,PlattsmouthNebraska,41.0053,-95.894
"Islamorada, Village of Islands",Florida,"Islamorada, Village of IslandsFlorida",24.9408,-80.6097
Eldridge,Iowa,EldridgeIowa,41.6394,-90.5805
Hurricane,West Virginia,HurricaneWest Virginia,38.4294,-82.0169
Attica,New York,AtticaNew York,42.864,-78.2799
Avon,Colorado,AvonColorado,39.6445,-106.5133
Lackland AFB,Texas,Lackland AFBTexas,29.3866,-98.6179
Theodore,Alabama,TheodoreAlabama,30.5408,-88.1884
Harrisville,Utah,HarrisvilleUtah,41.2853,-111.9859
Woodland,Washington,WoodlandWashington,45.9149,-122.7503
Penn Yan,New York,Penn YanNew York,42.661,-77.0535
Litchfield,Minnesota,LitchfieldMinnesota,45.1221,-94.5255
Gulf Breeze,Florida,Gulf BreezeFlorida,30.3685,-87.1769
Rossford,Ohio,RossfordOhio,41.5832,-83.5692
Watford City,North Dakota,Watford CityNorth Dakota,47.8028,-103.2678
Tipton,Indiana,TiptonIndiana,40.2818,-86.0424
East Porterville,California,East PortervilleCalifornia,36.0573,-118.9713
Powell,Wyoming,PowellWyoming,44.7963,-108.7682
Camilla,Georgia,CamillaGeorgia,31.2337,-84.2089
Covedale,Ohio,CovedaleOhio,39.1267,-84.6362
Richboro,Pennsylvania,RichboroPennsylvania,40.2262,-75.0006
Galax,Virginia,GalaxVirginia,36.666,-80.9176
Bellwood,Virginia,BellwoodVirginia,37.406,-77.4363
Spring Lake Park,Minnesota,Spring Lake ParkMinnesota,45.1161,-93.2451
Kosciusko,Mississippi,KosciuskoMississippi,33.0585,-89.5893
Oelwein,Iowa,OelweinIowa,42.6715,-91.9133
Fort Myers Shores,Florida,Fort Myers ShoresFlorida,26.7135,-81.7383
Topsfield,Massachusetts,TopsfieldMassachusetts,42.6373,-70.9425
Fowler,California,FowlerCalifornia,36.6246,-119.6739
Talent,Oregon,TalentOregon,42.2404,-122.7807
Marvin,North Carolina,MarvinNorth Carolina,34.989,-80.8034
Woodfin,North Carolina,WoodfinNorth Carolina,35.6458,-82.5914
Elkin,North Carolina,ElkinNorth Carolina,36.2621,-80.8443
Kathleen,Florida,KathleenFlorida,28.1224,-82.0387
Cheverly,Maryland,CheverlyMaryland,38.9254,-76.9141
Geneseo,Illinois,GeneseoIllinois,41.4507,-90.154
Rockaway,New Jersey,RockawayNew Jersey,40.8969,-74.5155
Milford,Michigan,MilfordMichigan,42.587,-83.6012
Pratt,Kansas,PrattKansas,37.6777,-98.7465
Gulf Park Estates,Mississippi,Gulf Park EstatesMississippi,30.3801,-88.7581
Homestead Meadows South,Texas,Homestead Meadows SouthTexas,31.811,-106.1643
Horseheads,New York,HorseheadsNew York,42.1689,-76.8299
Bridgeport,Michigan,BridgeportMichigan,43.3706,-83.8828
Clarkston Heights-Vineland,Washington,Clarkston Heights-VinelandWashington,46.3876,-117.0831
Russells Point,Ohio,Russells PointOhio,40.4681,-83.8939
Genoa,Illinois,GenoaIllinois,42.0929,-88.6966
Oakmont,Pennsylvania,OakmontPennsylvania,40.52,-79.8365
Moraine,Ohio,MoraineOhio,39.6983,-84.2459
Garden Home-Whitford,Oregon,Garden Home-WhitfordOregon,45.4642,-122.7589
Jeanerette,Louisiana,JeaneretteLouisiana,29.9157,-91.6758
Keene,Texas,KeeneTexas,32.3955,-97.3225
Silver Lakes,California,Silver LakesCalifornia,34.7519,-117.3431
Rancho Calaveras,California,Rancho CalaverasCalifornia,38.1248,-120.857
Willis,Texas,WillisTexas,30.4314,-95.4832
Village of Oak Creek,Arizona,Village of Oak CreekArizona,34.7813,-111.7606
Dahlonega,Georgia,DahlonegaGeorgia,34.5302,-83.9796
Rushville,Indiana,RushvilleIndiana,39.6156,-85.4466
Williamston,Michigan,WilliamstonMichigan,42.6835,-84.2836
Devine,Texas,DevineTexas,29.1457,-98.9048
South Run,Virginia,South RunVirginia,38.7466,-77.2754
Eagle,Colorado,EagleColorado,39.6368,-106.8123
Gladewater,Texas,GladewaterTexas,32.5426,-94.9465
Douglas,Wyoming,DouglasWyoming,42.7541,-105.3968
Paloma Creek South,Texas,Paloma Creek SouthTexas,33.21,-96.9327
Belpre,Ohio,BelpreOhio,39.2815,-81.5971
East Foothills,California,East FoothillsCalifornia,37.3827,-121.8138
Lake Murray of Richland,South Carolina,Lake Murray of RichlandSouth Carolina,34.1209,-81.2653
Groesbeck,Ohio,GroesbeckOhio,39.2292,-84.5969
Carmel Hamlet,New York,Carmel HamletNew York,41.415,-73.6855
Salem,Indiana,SalemIndiana,38.6048,-86.0977
Prairie View,Texas,Prairie ViewTexas,30.085,-95.9897
Cynthiana,Kentucky,CynthianaKentucky,38.3854,-84.2987
Otis Orchards-East Farms,Washington,Otis Orchards-East FarmsWashington,47.703,-117.0854
Orchard Mesa,Colorado,Orchard MesaColorado,39.0363,-108.5172
Allegan,Michigan,AlleganMichigan,42.5299,-85.8462
Cold Spring,Kentucky,Cold SpringKentucky,39.013,-84.4349
Littlestown,Pennsylvania,LittlestownPennsylvania,39.7452,-77.0891
Stone Mountain,Georgia,Stone MountainGeorgia,33.8034,-84.1724
Emporia,Virginia,EmporiaVirginia,36.6953,-77.5356
Champion Heights,Ohio,Champion HeightsOhio,41.3031,-80.8514
St. John,Missouri,St. JohnMissouri,38.7148,-90.3461
Garrett,Indiana,GarrettIndiana,41.3526,-85.1238
California,Pennsylvania,CaliforniaPennsylvania,40.0692,-79.9152
Bensley,Virginia,BensleyVirginia,37.447,-77.442
Mulvane,Kansas,MulvaneKansas,37.4788,-97.2725
Bangor Base,Washington,Bangor BaseWashington,47.7227,-122.7146
Hampstead,Maryland,HampsteadMaryland,39.6109,-76.8551
Branford Center,Connecticut,Branford CenterConnecticut,41.2779,-72.8148
Crystal Lake,Florida,Crystal LakeFlorida,28.0371,-81.9063
Heathcote,New Jersey,HeathcoteNew Jersey,40.3908,-74.5756
Forest Hills,Pennsylvania,Forest HillsPennsylvania,40.4252,-79.8545
Mila Doce,Texas,Mila DoceTexas,26.223,-97.9601
Waveland,Mississippi,WavelandMississippi,30.293,-89.3904
Mount Vernon,Iowa,Mount VernonIowa,41.923,-91.4244
White Oak,Texas,White OakTexas,32.5313,-94.8564
Sylvester,Georgia,SylvesterGeorgia,31.53,-83.8338
Everman,Texas,EvermanTexas,32.6296,-97.2827
Boonville,Indiana,BoonvilleIndiana,38.0469,-87.2847
Red Lion,Pennsylvania,Red LionPennsylvania,39.8986,-76.6078
Pea Ridge,West Virginia,Pea RidgeWest Virginia,38.4154,-82.3188
